skillId;skillUri;skillIcon;skillInfos;skillStats;onlyPve;elite
2071;https://wiki.guildwars.com/wiki/Zealous_Sweep;https://wiki.guildwars.com/images/5/5d/Zealous_Sweep.jpg;Profession=10|Attribute=41|Type=24;Energy=5|Recharge=10;false;false
2072;https://wiki.guildwars.com/wiki/Pure_Was_Li_Ming;https://wiki.guildwars.com/images/3/35/Pure_Was_Li_Ming.jpg;Profession=8|Attribute=33|Type=16;Energy=10|Activation=1|Recharge=20;false;false
2073;https://wiki.guildwars.com/wiki/Weapon_of_Aggression;https://wiki.guildwars.com/images/f/f2/Weapon_of_Aggression.jpg;Profession=8|Attribute=34|Type=18;Energy=10|Activation=0.25|Recharge=10;false;false
2074;https://wiki.guildwars.com/wiki/Chest_Thumper;https://wiki.guildwars.com/images/5/5d/Chest_Thumper.jpg;Profession=9|Attribute=37|Type=13;Energy=5|Recharge=5;false;false
2075;https://wiki.guildwars.com/wiki/Hasty_Refrain;https://wiki.guildwars.com/images/a/a5/Hasty_Refrain.jpg;Profession=9|Attribute=40|Type=23;Energy=5|Activation=1|Recharge=10;false;false
2091;https://wiki.guildwars.com/wiki/Shadow_Sanctuary;https://www.no-cookie.com/w/images/d/dc/Sanctuaire_de_l%27ombre_%28Kurzick%29.png;Profession=7|Attribute=91|Type=5;Energy=5|Activation=0.25|Recharge=30;true;false
2092;https://wiki.guildwars.com/wiki/Ether_Nightmare;https://www.no-cookie.com/w/images/8/85/Cauchemar_%C3%A9th%C3%A9r%C3%A9_%28Kurzick%29.png;Profession=5|Attribute=91|Type=2;Energy=10|Activation=3|Recharge=25;true;false
2093;https://wiki.guildwars.com/wiki/Signet_of_Corruption;https://www.no-cookie.com/w/images/c/cb/Sceau_de_corruption_%28Kurzick%29.png;Profession=4|Attribute=91|Type=1;Activation=1|Recharge=20;true;false
2094;https://wiki.guildwars.com/wiki/Elemental_Lord;https://www.no-cookie.com/w/images/b/b2/Seigneur_%C3%A9l%C3%A9mentaire_%28Kurzick%29.png;Profession=6|Attribute=91|Type=5;Energy=5|Activation=0.25|Recharge=45;true;false
2095;https://wiki.guildwars.com/wiki/Selfless_Spirit;https://www.no-cookie.com/w/images/b/b0/Esprit_altruiste_%28Kurzick%29.png;Profession=3|Attribute=91|Type=5;Energy=5|Activation=0.25|Recharge=45;true;false
2096;https://wiki.guildwars.com/wiki/Triple_Shot;https://www.no-cookie.com/w/images/f/fc/Triple_tir_%28Kurzick%29.png;Profession=2|Attribute=91|Type=4;Energy=10|Recharge=10;true;false
2097;https://wiki.guildwars.com/wiki/%22Save_Yourselves!%22;https://www.no-cookie.com/w/images/a/a4/%22Sauvez_votre_peau_%21%22_%28Kurzick%29.png;Profession=1|Attribute=91|Type=6;Adrenaline=8;true;false
2098;https://wiki.guildwars.com/wiki/Aura_of_Holy_Might;https://www.no-cookie.com/w/images/0/02/Aura_de_la_puissance_sacr%C3%A9e_%28Kurzick%29.png;Profession=10|Attribute=91|Type=5;Energy=10|Activation=0.75|Recharge=30;true;false
2099;https://wiki.guildwars.com/wiki/Spear_of_Fury;https://www.no-cookie.com/w/images/e/ec/Javelot_de_furie_%28Kurzick%29.png;Profession=9|Attribute=91|Type=13;Energy=5|Activation=1|Recharge=8;true;false
2100;https://wiki.guildwars.com/wiki/Summon_Spirits;https://www.no-cookie.com/w/images/2/2d/Invocation_des_esprits_%28Kurzick%29.png;Profession=8|Attribute=91|Type=0;Energy=5|Activation=0.25|Recharge=5;true;false
2101;https://wiki.guildwars.com/wiki/Critical_Agility;https://wiki.guildwars.com/images/e/e8/Critical_Agility.jpg;Profession=7|Attribute=92|Type=5;Energy=5|Activation=1|Recharge=30;true;false
2102;https://wiki.guildwars.com/wiki/Cry_of_Pain;https://wiki.guildwars.com/images/9/93/Cry_of_Pain.jpg;Profession=5|Attribute=92|Type=0;Energy=10|Activation=0.25|Recharge=15;true;false
2103;https://wiki.guildwars.com/wiki/Necrosis;https://wiki.guildwars.com/images/9/99/Necrosis.jpg;Profession=4|Attribute=92|Type=28;Energy=5|Activation=1|Recharge=2;true;false
2104;https://wiki.guildwars.com/wiki/Intensity;https://wiki.guildwars.com/images/d/dc/Intensity.jpg;Profession=6|Attribute=92|Type=28;Energy=5|Recharge=10;true;false
2105;https://wiki.guildwars.com/wiki/Seed_of_Life;https://wiki.guildwars.com/images/7/74/Seed_of_Life.jpg;Profession=3|Attribute=92|Type=5;Energy=5|Activation=0.25|Recharge=20;true;false
2107;https://wiki.guildwars.com/wiki/Whirlwind_Attack;https://wiki.guildwars.com/images/2/2c/Whirlwind_Attack.jpg;Profession=1|Attribute=92|Type=22;Adrenaline=6|Recharge=1;true;false
2108;https://wiki.guildwars.com/wiki/Never_Rampage_Alone;https://wiki.guildwars.com/images/d/d1/Never_Rampage_Alone.jpg;Profession=2|Attribute=92|Type=28;Energy=15|Recharge=20;true;false
2109;https://wiki.guildwars.com/wiki/Eternal_Aura;https://wiki.guildwars.com/images/a/ab/Eternal_Aura.jpg;Profession=10|Attribute=92|Type=5;Energy=15|Activation=4|Recharge=30;true;false
2110;https://wiki.guildwars.com/wiki/Vampirism;https://wiki.guildwars.com/images/5/59/Vampirism.jpg;Profession=8|Attribute=92|Type=9;Energy=10|Activation=0.75|Recharge=30;true;false
2112;https://wiki.guildwars.com/wiki/%22There%27s_Nothing_to_Fear!%22;https://wiki.guildwars.com/images/e/e6/%22There%27s_Nothing_to_Fear%21%22.jpg;Profession=9|Attribute=92|Type=6;Energy=15|Recharge=20;true;false
2116;https://wiki.guildwars.com/wiki/Sneak_Attack;https://wiki.guildwars.com/images/8/87/Sneak_Attack.jpg;Attribute=95|Type=22;Energy=5|Recharge=5;true;false
2135;https://wiki.guildwars.com/wiki/Trampling_Ox;https://wiki.guildwars.com/images/9/9c/Trampling_Ox.jpg;Profession=7|Attribute=29|Type=17;Energy=5|Recharge=8|Requires off-hand attack=;false;false
2136;https://wiki.guildwars.com/wiki/Smoke_Powder_Defense;https://wiki.guildwars.com/images/8/88/Smoke_Powder_Defense.jpg;Profession=7|Attribute=31|Type=7;Energy=5|Recharge=20;false;false
2137;https://wiki.guildwars.com/wiki/Confusing_Images;https://wiki.guildwars.com/images/f/fd/Confusing_Images.jpg;Profession=5|Attribute=1|Type=2;Energy=10|Activation=2|Recharge=20;false;false
2138;https://wiki.guildwars.com/wiki/Hexer%27s_Vigor;https://wiki.guildwars.com/images/4/43/Hexer%27s_Vigor.jpg;Profession=4|Attribute=6|Type=5;Energy=5|Activation=0.25|Recharge=10;false;false
2139;https://wiki.guildwars.com/wiki/Masochism;https://wiki.guildwars.com/images/1/13/Masochism.jpg;Profession=4|Attribute=6|Type=5;Energy=5|Activation=1|Recharge=20;false;false
2140;https://wiki.guildwars.com/wiki/Piercing_Trap;https://wiki.guildwars.com/images/7/7d/Piercing_Trap.jpg;Profession=2|Attribute=24|Type=11;Energy=10|Activation=2|Recharge=30;false;false
2141;https://wiki.guildwars.com/wiki/Companionship;https://wiki.guildwars.com/images/9/9b/Companionship.jpg;Profession=2|Attribute=22|Type=28;Energy=5|Activation=2|Recharge=10;false;false
2142;https://wiki.guildwars.com/wiki/Feral_Aggression;https://wiki.guildwars.com/images/d/df/Feral_Aggression.jpg;Profession=2|Attribute=22|Type=28;Energy=15|Recharge=20;false;false
2143;https://wiki.guildwars.com/wiki/Disrupting_Shot;https://wiki.guildwars.com/images/d/d3/Disrupting_Shot.jpg;Profession=2|Attribute=25|Type=4;Energy=10|Activation=0.5|Recharge=15;false;false
2144;https://wiki.guildwars.com/wiki/Volley;https://wiki.guildwars.com/images/b/b9/Volley.jpg;Profession=2|Attribute=25|Type=4;Energy=5|Recharge=2;false;false
2145;https://wiki.guildwars.com/wiki/Expert_Focus;https://wiki.guildwars.com/images/7/7c/Expert_Focus.jpg;Profession=2|Attribute=23|Type=12;Energy=10|Activation=2|Recharge=12;false;false
2146;https://wiki.guildwars.com/wiki/Pious_Fury;https://wiki.guildwars.com/images/f/fc/Pious_Fury.jpg;Profession=10|Attribute=44|Type=7;Energy=5|Recharge=10;false;false
2147;https://wiki.guildwars.com/wiki/Crippling_Victory;https://wiki.guildwars.com/images/7/7f/Crippling_Victory.jpg;Profession=10|Attribute=41|Type=24;Adrenaline=6;false;false
2148;https://wiki.guildwars.com/wiki/Sundering_Weapon;https://wiki.guildwars.com/images/2/20/Sundering_Weapon.jpg;Profession=8|Attribute=32|Type=18;Energy=5|Activation=1|Recharge=10;false;false
2149;https://wiki.guildwars.com/wiki/Weapon_of_Renewal;https://wiki.guildwars.com/images/4/4c/Weapon_of_Renewal.jpg;Profession=8|Attribute=36|Type=18;Energy=5|Activation=1|Recharge=10;false;false
2150;https://wiki.guildwars.com/wiki/Maiming_Spear;https://wiki.guildwars.com/images/7/7d/Maiming_Spear.jpg;Profession=9|Attribute=37|Type=13;Energy=5|Recharge=5;false;false
2186;https://wiki.guildwars.com/wiki/Signet_of_Deadly_Corruption;https://wiki.guildwars.com/images/e/ef/Signet_of_Deadly_Corruption.jpg;Profession=7|Attribute=30|Type=1;Activation=1|Recharge=12;false;false
2187;https://wiki.guildwars.com/wiki/Way_of_the_Master;https://wiki.guildwars.com/images/2/27/Way_of_the_Master.jpg;Profession=7|Attribute=35|Type=5;Energy=5|Activation=0.25|Recharge=30;false;false
2188;https://wiki.guildwars.com/wiki/Defile_Defenses;https://wiki.guildwars.com/images/e/e7/Defile_Defenses.jpg;Profession=4|Attribute=7|Type=2;Energy=5|Activation=1|Recharge=5;false;false
2189;https://wiki.guildwars.com/wiki/Angorodon%27s_Gaze;https://wiki.guildwars.com/images/e/ee/Angorodon%27s_Gaze.jpg;Profession=4|Attribute=6|Type=0;Energy=5|Activation=1|Recharge=10;false;false
2190;https://wiki.guildwars.com/wiki/Magnetic_Surge;https://wiki.guildwars.com/images/4/4a/Magnetic_Surge.jpg;Profession=6|Attribute=9|Type=5;Energy=10|Activation=01.5|Recharge=15;false;false
2191;https://wiki.guildwars.com/wiki/Slippery_Ground;https://wiki.guildwars.com/images/4/4b/Slippery_Ground.jpg;Profession=6|Attribute=11|Type=0;Energy=5|Activation=1|Recharge=10;false;false
2192;https://wiki.guildwars.com/wiki/Glowing_Ice;https://wiki.guildwars.com/images/0/01/Glowing_Ice.jpg;Profession=6|Attribute=11|Type=0;Energy=5|Activation=1|Recharge=8;false;false
2193;https://wiki.guildwars.com/wiki/Energy_Blast;https://wiki.guildwars.com/images/1/1f/Energy_Blast.jpg;Profession=6|Attribute=12|Type=0;Energy=10|Activation=01.5|Recharge=20;false;false
2194;https://wiki.guildwars.com/wiki/Distracting_Strike;https://wiki.guildwars.com/images/0/04/Distracting_Strike.jpg;Profession=1|Type=22;Energy=5|Activation=0.5|Recharge=15;false;false
2195;https://wiki.guildwars.com/wiki/Symbolic_Strike;https://wiki.guildwars.com/images/3/37/Symbolic_Strike.jpg;Profession=1|Type=22;Adrenaline=4;false;false
2196;https://wiki.guildwars.com/wiki/Soldier%27s_Speed;https://wiki.guildwars.com/images/9/99/Soldier%27s_Speed.jpg;Profession=1|Attribute=21|Type=7;Energy=5|Recharge=12;false;false
2197;https://wiki.guildwars.com/wiki/Body_Blow;https://wiki.guildwars.com/images/1/1f/Body_Blow.jpg;Profession=1|Attribute=17|Type=22;Adrenaline=7;false;false
2198;https://wiki.guildwars.com/wiki/Body_Shot;https://wiki.guildwars.com/images/c/c5/Body_Shot.jpg;Profession=2|Attribute=25|Type=4;Energy=5|Recharge=8;false;false
2199;https://wiki.guildwars.com/wiki/Poison_Tip_Signet;https://wiki.guildwars.com/images/6/6b/Poison_Tip_Signet.jpg;Profession=2|Attribute=24|Type=1;Activation=1|Recharge=6;false;false
2200;https://wiki.guildwars.com/wiki/Signet_of_Mystic_Speed;https://wiki.guildwars.com/images/5/59/Signet_of_Mystic_Speed.jpg;Profession=10|Attribute=42|Type=1;Activation=1|Recharge=20;false;false
2201;https://wiki.guildwars.com/wiki/Shield_of_Force;https://wiki.guildwars.com/images/7/7b/Shield_of_Force.jpg;Profession=10|Attribute=43|Type=21;Energy=10|Recharge=12;false;false
2202;https://wiki.guildwars.com/wiki/Mending_Grip;https://wiki.guildwars.com/images/e/eb/Mending_Grip.jpg;Profession=8|Attribute=33|Type=0;Energy=5|Activation=1|Recharge=6;false;false
2203;https://wiki.guildwars.com/wiki/Spiritleech_Aura;https://wiki.guildwars.com/images/9/98/Spiritleech_Aura.jpg;Profession=8|Attribute=33|Type=28;Energy=5|Activation=0.25|Recharge=20;false;false
2204;https://wiki.guildwars.com/wiki/Rejuvenation;https://wiki.guildwars.com/images/9/97/Rejuvenation.jpg;Profession=8|Attribute=33|Type=9;Energy=10|Activation=0.75|Recharge=30;false;false
2205;https://wiki.guildwars.com/wiki/Agony;https://wiki.guildwars.com/images/f/f8/Agony.jpg;Profession=8|Attribute=34|Type=9;Energy=10|Activation=0.75|Recharge=30;false;false
2206;https://wiki.guildwars.com/wiki/Ghostly_Weapon;https://wiki.guildwars.com/images/9/9d/Ghostly_Weapon.jpg;Profession=8|Attribute=32|Type=18;Energy=5|Activation=0.25|Recharge=1;false;false
2207;https://wiki.guildwars.com/wiki/Inspirational_Speech;https://wiki.guildwars.com/images/e/ee/Inspirational_Speech.jpg;Profession=9|Attribute=39|Type=28;Energy=5|Recharge=20;false;false
2208;https://wiki.guildwars.com/wiki/Burning_Shield;https://wiki.guildwars.com/images/8/8d/Burning_Shield.jpg;Profession=9|Attribute=40|Type=28;Energy=5|Recharge=20;false;false
2209;https://wiki.guildwars.com/wiki/Holy_Spear;https://wiki.guildwars.com/images/b/b6/Holy_Spear.jpg;Profession=9|Attribute=37|Type=13;Adrenaline=4;false;false
2210;https://wiki.guildwars.com/wiki/Spear_Swipe;https://wiki.guildwars.com/images/9/98/Spear_Swipe.jpg;Profession=9|Attribute=40|Type=13;Energy=10|Recharge=20;false;false
2211;https://wiki.guildwars.com/wiki/Alkar%27s_Alchemical_Acid;https://wiki.guildwars.com/images/4/43/Alkar%27s_Alchemical_Acid.jpg;Attribute=96|Type=0;Energy=10|Activation=1|Recharge=10;true;false
2212;https://wiki.guildwars.com/wiki/Light_of_Deldrimor;https://wiki.guildwars.com/images/1/11/Light_of_Deldrimor.jpg;Attribute=96|Type=0;Energy=5|Activation=0.75|Recharge=20;true;false
2213;https://wiki.guildwars.com/wiki/Ear_Bite;https://wiki.guildwars.com/images/c/c6/Ear_Bite.jpg;Attribute=96|Type=15;Adrenaline=4|Activation=0.75;true;false
2214;https://wiki.guildwars.com/wiki/Low_Blow;https://wiki.guildwars.com/images/8/86/Low_Blow.jpg;Attribute=96|Type=15;Adrenaline=6|Activation=0.75;true;false
2215;https://wiki.guildwars.com/wiki/Brawling_Headbutt;https://wiki.guildwars.com/images/b/be/Brawling_Headbutt.jpg;Attribute=96|Type=15;Adrenaline=7|Activation=0.75;true;false
2216;https://wiki.guildwars.com/wiki/%22Don%27t_Trip!%22;https://wiki.guildwars.com/images/c/c1/%22Don%27t_Trip%21%22.jpg;Attribute=96|Type=6;Energy=5|Recharge=20;true;false
2217;https://wiki.guildwars.com/wiki/%22By_Ural%27s_Hammer!%22;https://wiki.guildwars.com/images/d/df/%22By_Ural%27s_Hammer%21%22.jpg;Attribute=96|Type=6;Energy=5|Recharge=60;true;false
2218;https://wiki.guildwars.com/wiki/Drunken_Master;https://wiki.guildwars.com/images/b/b3/Drunken_Master.jpg;Attribute=96|Type=7;Energy=5|Recharge=60;true;false
2219;https://wiki.guildwars.com/wiki/Great_Dwarf_Weapon;https://wiki.guildwars.com/images/a/ab/Great_Dwarf_Weapon.jpg;Attribute=96|Type=18;Energy=10|Activation=1|Recharge=5;true;false
2220;https://wiki.guildwars.com/wiki/Great_Dwarf_Armor;https://wiki.guildwars.com/images/e/e5/Great_Dwarf_Armor.jpg;Attribute=96|Type=5;Energy=5|Activation=1|Recharge=10;true;false
2221;https://wiki.guildwars.com/wiki/Breath_of_the_Great_Dwarf;https://wiki.guildwars.com/images/0/0e/Breath_of_the_Great_Dwarf.jpg;Attribute=96|Type=0;Energy=10|Activation=0.25|Recharge=15;true;false
2222;https://wiki.guildwars.com/wiki/Snow_Storm;https://wiki.guildwars.com/images/a/a0/Snow_Storm.jpg;Attribute=96|Type=0;Energy=10|Activation=1|Recharge=10;true;false
2223;https://wiki.guildwars.com/wiki/Black_Powder_Mine;https://wiki.guildwars.com/images/5/50/Black_Powder_Mine.jpg;Attribute=96|Type=11;Energy=10|Activation=2|Recharge=20;true;false
2224;https://wiki.guildwars.com/wiki/Summon_Mursaat;https://wiki.guildwars.com/images/6/61/Summon_Mursaat.jpg;Attribute=97|Type=0;Energy=10|Activation=3|Recharge=60;true;false
2225;https://wiki.guildwars.com/wiki/Summon_Ruby_Djinn;https://wiki.guildwars.com/images/a/a0/Summon_Ruby_Djinn.jpg;Attribute=97|Type=0;Energy=10|Activation=3|Recharge=60;true;false
2226;https://wiki.guildwars.com/wiki/Summon_Ice_Imp;https://wiki.guildwars.com/images/2/2a/Summon_Ice_Imp.jpg;Attribute=97|Type=0;Energy=10|Activation=3|Recharge=60;true;false
2227;https://wiki.guildwars.com/wiki/Summon_Naga_Shaman;https://wiki.guildwars.com/images/f/f0/Summon_Naga_Shaman.jpg;Attribute=97|Type=0;Energy=10|Activation=3|Recharge=60;true;false
2228;https://wiki.guildwars.com/wiki/Deft_Strike;https://wiki.guildwars.com/images/6/62/Deft_Strike.jpg;Attribute=95|Type=32;Energy=5|Activation=0.5|Recharge=8;true;false
2229;https://wiki.guildwars.com/wiki/Signet_of_Infection;https://wiki.guildwars.com/images/6/66/Signet_of_Infection.jpg;Attribute=95|Type=1;Activation=1|Recharge=10;true;false
2230;https://wiki.guildwars.com/wiki/Tryptophan_Signet;https://wiki.guildwars.com/images/7/70/Tryptophan_Signet.jpg;Attribute=95|Type=1;Activation=1|Recharge=15;true;false
2231;https://wiki.guildwars.com/wiki/Ebon_Battle_Standard_of_Courage;https://wiki.guildwars.com/images/5/53/Ebon_Battle_Standard_of_Courage.jpg;Attribute=95|Type=3;Energy=10|Activation=1|Recharge=20;true;false
2232;https://wiki.guildwars.com/wiki/Ebon_Battle_Standard_of_Wisdom;https://wiki.guildwars.com/images/e/eb/Ebon_Battle_Standard_of_Wisdom.jpg;Attribute=95|Type=3;Energy=10|Activation=1|Recharge=20;true;false
2233;https://wiki.guildwars.com/wiki/Ebon_Battle_Standard_of_Honor;https://wiki.guildwars.com/images/5/51/Ebon_Battle_Standard_of_Honor.jpg;Attribute=95|Type=3;Energy=10|Activation=1|Recharge=20;true;false
2234;https://wiki.guildwars.com/wiki/Ebon_Vanguard_Sniper_Support;https://wiki.guildwars.com/images/1/16/Ebon_Vanguard_Sniper_Support.jpg;Attribute=95|Type=0;Energy=10|Activation=1|Recharge=15;true;false
2235;https://wiki.guildwars.com/wiki/Ebon_Vanguard_Assassin_Support;https://wiki.guildwars.com/images/0/03/Ebon_Vanguard_Assassin_Support.jpg;Attribute=95|Type=0;Energy=10|Activation=1|Recharge=30;true;false
2236;https://wiki.guildwars.com/wiki/Well_of_Ruin;https://wiki.guildwars.com/images/1/19/Well_of_Ruin.jpg;Profession=4|Attribute=7|Type=27;Energy=10|Activation=1|Recharge=20;false;false
2237;https://wiki.guildwars.com/wiki/Atrophy;https://wiki.guildwars.com/images/e/e9/Atrophy.jpg;Profession=4|Attribute=7|Type=2;Energy=10|Activation=1|Recharge=20;false;false
2238;https://wiki.guildwars.com/wiki/Spear_of_Redemption;https://wiki.guildwars.com/images/7/7b/Spear_of_Redemption.jpg;Profession=9|Attribute=37|Type=13;Adrenaline=3;false;false
2353;https://wiki.guildwars.com/wiki/%22Finish_Him!%22;https://wiki.guildwars.com/images/6/61/%22Finish_Him%21%22.jpg;Attribute=94|Type=6;Energy=10|Recharge=15;true;false
2354;https://wiki.guildwars.com/wiki/%22Dodge_This!%22;https://wiki.guildwars.com/images/4/4b/%22Dodge_This%21%22.jpg;Attribute=94|Type=6;Adrenaline=4;true;false
2355;https://wiki.guildwars.com/wiki/%22I_Am_the_Strongest!%22;https://wiki.guildwars.com/images/e/ec/%22I_Am_the_Strongest%21%22.jpg;Attribute=94|Type=6;Energy=5|Recharge=20;true;false
2356;https://wiki.guildwars.com/wiki/%22I_Am_Unstoppable!%22;https://wiki.guildwars.com/images/e/ed/%22I_Am_Unstoppable%21%22.jpg;Attribute=94|Type=6;Energy=5|Recharge=30;true;false
2357;https://wiki.guildwars.com/wiki/A_Touch_of_Guile;https://wiki.guildwars.com/images/2/2d/A_Touch_of_Guile.jpg;Attribute=94|Type=2;Energy=5|Activation=0.75|Recharge=15;true;false
2358;https://wiki.guildwars.com/wiki/%22You_Move_Like_a_Dwarf!%22;https://wiki.guildwars.com/images/6/6a/%22You_Move_Like_a_Dwarf%21%22.jpg;Attribute=94|Type=6;Energy=10|Recharge=10;true;false
2359;https://wiki.guildwars.com/wiki/%22You_Are_All_Weaklings!%22;https://wiki.guildwars.com/images/a/a4/%22You_Are_All_Weaklings%21%22.jpg;Attribute=94|Type=6;Energy=5|Recharge=12;true;false
2360;https://wiki.guildwars.com/wiki/Feel_No_Pain;https://wiki.guildwars.com/images/f/fe/Feel_No_Pain.jpg;Attribute=94|Type=28;Energy=5|Recharge=20;true;false
2361;https://wiki.guildwars.com/wiki/Club_of_a_Thousand_Bears;https://wiki.guildwars.com/images/d/dc/Club_of_a_Thousand_Bears.jpg;Attribute=94|Type=22;Energy=5|Recharge=12;true;false
2374;https://wiki.guildwars.com/wiki/Ursan_Blessing;https://wiki.guildwars.com/images/7/7b/Ursan_Blessing.jpg;Attribute=94|Type=30;Energy=10|Recharge=60;true;true
2379;https://wiki.guildwars.com/wiki/Volfen_Blessing;https://wiki.guildwars.com/images/b/b2/Volfen_Blessing.jpg;Attribute=94|Type=30;Energy=10|Recharge=60;true;true
2384;https://wiki.guildwars.com/wiki/Raven_Blessing;https://wiki.guildwars.com/images/0/0a/Raven_Blessing.jpg;Attribute=94|Type=30;Energy=10|Recharge=60;true;true
2411;https://wiki.guildwars.com/wiki/Mindbender;https://wiki.guildwars.com/images/c/c0/Mindbender.jpg;Attribute=97|Type=5;Energy=5|Activation=1|Recharge=24;true;false
2412;https://wiki.guildwars.com/wiki/Smooth_Criminal;https://wiki.guildwars.com/images/3/33/Smooth_Criminal.jpg;Attribute=97|Type=0;Energy=5|Activation=1|Recharge=20;true;false
2413;https://wiki.guildwars.com/wiki/Technobabble;https://wiki.guildwars.com/images/0/0a/Technobabble.jpg;Attribute=97|Type=0;Energy=10|Activation=1|Recharge=10;true;false
2414;https://wiki.guildwars.com/wiki/Radiation_Field;https://wiki.guildwars.com/images/3/31/Radiation_Field.jpg;Attribute=97|Type=3;Energy=15|Activation=2|Recharge=12;true;false
2415;https://wiki.guildwars.com/wiki/Asuran_Scan;https://wiki.guildwars.com/images/a/a0/Asuran_Scan.jpg;Attribute=97|Type=2;Energy=5|Recharge=5;true;false
2416;https://wiki.guildwars.com/wiki/Air_of_Superiority;https://wiki.guildwars.com/images/9/9f/Air_of_Superiority.jpg;Attribute=97|Type=28;Energy=5|Recharge=20;true;false
2417;https://wiki.guildwars.com/wiki/Mental_Block;https://wiki.guildwars.com/images/e/ed/Mental_Block.jpg;Attribute=97|Type=5;Energy=10|Activation=1|Recharge=15;true;false
2418;https://wiki.guildwars.com/wiki/Pain_Inverter;https://wiki.guildwars.com/images/9/91/Pain_Inverter.jpg;Attribute=97|Type=2;Energy=10|Activation=1|Recharge=20;true;false
2420;https://wiki.guildwars.com/wiki/Ebon_Escape;https://wiki.guildwars.com/images/b/bb/Ebon_Escape.jpg;Attribute=95|Type=0;Energy=5|Activation=0.25|Recharge=10;true;false
2421;https://wiki.guildwars.com/wiki/Weakness_Trap;https://wiki.guildwars.com/images/0/0d/Weakness_Trap.jpg;Attribute=95|Type=11;Energy=10|Activation=2|Recharge=30;true;false
2422;https://wiki.guildwars.com/wiki/Winds;https://wiki.guildwars.com/images/0/0e/Winds.jpg;Attribute=95|Type=33;Energy=5|Activation=5|Recharge=30;true;false
2423;https://wiki.guildwars.com/wiki/Dwarven_Stability;https://wiki.guildwars.com/images/4/4c/Dwarven_Stability.jpg;Attribute=96|Type=5;Energy=5|Activation=0.25|Recharge=30;true;false
2657;https://wiki.guildwars.com/wiki/Call_of_Haste_(PvP);https://wiki.guildwars.com/images/2/22/Call_of_Haste_%28PvP%29.jpg;Profession=2|Attribute=22|Type=6;Energy=10|Recharge=25;false;false
2683;https://wiki.guildwars.com/wiki/Castigation_Signet_(Saul_D%27Alessio);https://wiki.guildwars.com/images/9/9d/Castigation_Signet_%28Saul_D%27Alessio%29.jpg;Profession=3|Attribute=14|Special=Bonus Mission Pack skill|Type=1;Activation=1|Recharge=15;false;false
2684;https://wiki.guildwars.com/wiki/Unnatural_Signet_(Saul_D%27Alessio);https://wiki.guildwars.com/images/2/2f/Unnatural_Signet_%28Saul_D%27Alessio%29.jpg;Profession=5|Attribute=2|Special=Bonus Mission Pack skill|Type=1;Activation=1|Recharge=10;false;false
2734;https://wiki.guildwars.com/wiki/Mind_Wrack_(PvP);https://wiki.guildwars.com/images/3/31/Mind_Wrack_%28PvP%29.jpg;Profession=5|Attribute=2|Type=2;Energy=5|Activation=1|Recharge=7;false;false
2803;https://wiki.guildwars.com/wiki/Mind_Freeze_(PvP);https://wiki.guildwars.com/images/8/8a/Mind_Freeze_%28PvP%29.jpg;Profession=6|Attribute=11|Type=2;Overcast=5|Energy=10|Activation=1|Recharge=5;false;true
2804;https://wiki.guildwars.com/wiki/Mind_Shock_(PvP);https://wiki.guildwars.com/images/a/a0/Mind_Shock_%28PvP%29.jpg;Profession=6|Attribute=8|Type=0;Overcast=10|Energy=5|Activation=1|Recharge=8;false;true
2805;https://wiki.guildwars.com/wiki/Mist_Form_(PvP);https://wiki.guildwars.com/images/e/ed/Mist_Form_%28PvP%29.jpg;Profession=6|Attribute=11|Type=5;Energy=5|Activation=1|Recharge=20;false;true
2806;https://wiki.guildwars.com/wiki/Ward_Against_Harm_(PvP);https://wiki.guildwars.com/images/9/92/Ward_Against_Harm_%28PvP%29.jpg;Profession=6|Attribute=11|Type=3;Energy=15|Activation=1|Recharge=30;false;true
2807;https://wiki.guildwars.com/wiki/Ride_the_Lightning_(PvP);https://wiki.guildwars.com/images/7/74/Ride_the_Lightning_%28PvP%29.jpg;Profession=6|Attribute=8|Type=0;Overcast=5|Energy=15|Activation=1|Recharge=10;false;true
2808;https://wiki.guildwars.com/wiki/Enraged_Smash_(PvP);https://wiki.guildwars.com/images/1/1e/Enraged_Smash_%28PvP%29.jpg;Profession=1|Attribute=19|Type=8;Energy=5|Recharge=10;false;true
2809;https://wiki.guildwars.com/wiki/Obsidian_Flame_(PvP);https://wiki.guildwars.com/images/d/dd/Obsidian_Flame_%28PvP%29.jpg;Profession=6|Attribute=9|Type=0;Overcast=5|Energy=5|Activation=01.5|Recharge=5;false;false
2857;https://wiki.guildwars.com/wiki/Aegis_(PvP);https://wiki.guildwars.com/images/c/c8/Aegis_%28PvP%29.jpg;Profession=3|Attribute=15|Type=5;Energy=10|Activation=0.25|Recharge=30;false;false
2858;https://wiki.guildwars.com/wiki/%22Watch_Yourself!%22_(PvP);https://wiki.guildwars.com/images/1/16/%22Watch_Yourself%21%22_%28PvP%29.jpg;Profession=1|Attribute=21|Type=6;Adrenaline=4|Recharge=4;false;false
2859;https://wiki.guildwars.com/wiki/Enfeeble_(PvP);https://wiki.guildwars.com/images/a/a2/Enfeeble_%28PvP%29.jpg;Profession=4|Attribute=7|Type=0;Energy=5|Activation=0.25|Recharge=10;false;false
