skillId;skillName;skillDescription
2003;Guérison de maléfice;Spell. Remove one Hex from target ally. If a Hex was removed, that ally is healed for 30...102...120 Health.
2004;Expiation des conditions;Spell. Remove one condition from target ally. If a condition was removed, foes in the area take 10...50...60 holy damage.
2005;Compagnon du châtiment;Enchantment Spell. For 30 seconds, your Smiting Prayers have double the Divine Favor bonus.
2006;Sceau de pénitence;Signet. Target foe takes 26...50...56 holy damage. If that foe was attacking, you gain 1...8...10 Energy.
2007;Voile purifiant;Enchantment Spell. While you maintain this enchantment, conditions expire 5...41...50% faster on target ally. When this enchantment ends, one condition is removed from that ally.
2008;Collision pulvérisante;Hammer Attack. If you hit a knocked-down foe, that foe suffers from Weakness and a Deep Wound for 5...17...20 seconds.
2009;Coup enthousiaste;Axe Attack. If it hits, this attack always results in a critical hit.
2010;Coupe-genou;Sword Attack. If this attack hits a Crippled foe, you gain 2...6...7 Energy and 1...3...3 strikes [sic] of adrenaline.
2011;Grappin;Skill. You and target touched foe are knocked down. You lose your current stance.
2012;Faux rayonnante;Scythe Attack. This attack strikes for +1 damage for each point of Energy you currently have, maximum 5...25...30. You gain 1...6...7 Energy if this attack hits.
2013;Aura de Grenth;Flash Enchantment Spell. For 20 seconds, you deal 5...21...25 less damage and steal 5...21...25 Health whenever you hit with a scythe attack. When you cast this enchantment you steal 5...21...25 Health from all adjacent foes.
2014;Sceau de contrainte pieuse;Signet. Remove one Dervish enchantment. Target foe is Crippled for 5...13...15 seconds. If an enchantment was removed, all foes nearby your target are also Crippled and this signet recharges 75% faster.
2015;Faux du fermier;Scythe Attack. If this attack hits, you deal +5...17...20 damage. If you hit more than one foe, this attack recharges instantly.
2016;Lee Sa était énérgétique;Item Spell. Hold Lee Sa's ashes for 5...13...15 seconds. While you hold her ashes, you gain +2 Energy regeneration. When you drop her ashes, you gain +1...8...10 Energy.
2017;Hymne de lassitude;Chant. For 8 seconds, the next attack skill used by each ally within earshot also causes Weakness for 1...13...16 second[s].
2018;Hymne d'interruption;Chant. For 1...8...10 seconds, the next attack skill used by each ally within earshot also interrupts an action.
2052;Crocs de l'ombre;Hex Spell. Shadow Step to target foe. For 10 seconds, this hex does nothing. When this hex ends, you return to your original location and that foe suffers from a Deep Wound for 5...17...20 seconds.
2053;Risque calculé;Hex Spell. For 3...20...24 seconds, target foe's attacks do +10 damage, but there is a 50% chance that the damage from each attack will be done to that foe instead. (Maximum 15...83...100 damage.)
2054;Rétraction d'armure;Hex Spell. For 10 seconds, target foe suffers from -1...3...4 Health degeneration. When this hex ends, that foe has Cracked Armor for 5...17...20 seconds.
2055;Anévrisme;Spell. Target foe regains all Energy. For each point of Energy gained in this way, that foe takes 1...3...3 damage and all adjacent foes lose 1 Energy. (Maximum 1...24...30).
2056;Oeil errant;Hex Spell. For 4 seconds, the next time target foe attacks, that attack is interrupted and all nearby foes take 30...94...110 damage.
2057;Festin immonde;Spell. All conditions are transferred from target other ally to yourself. For each condition acquired in this way, you gain 0...36...45 Health and 0...2...2 Energy. This skill recharges twice as fast if you remove Disease from your target.
2058;Fiel putrice;Hex Spell. For 5...17...20 seconds, target foe suffers -1...3...3 Health degeneration. If that foe dies while under the effects of this hex, all nearby foes take 25...73...85 damage.
2059;Traumatisme;Spell. Target foe is struck for 10...26...30 lightning damage and has Cracked Armor for 5...17...20 seconds. This spell has 25% armor penetration. If you are Overcast, this spell strikes adjacent foes.
2060;Glyphe d'immolation;Glyph. For 15 seconds, your next 1...3...4 spell[s] that target[s] a foe also cause[s] Burning for 1...3...4 second[s].
2061;Esprit patient;Enchantment Spell. For 2 seconds, target ally is enchanted with Patient Spirit. Unless this enchantment ends prematurely, that ally is healed for 30...102...120 Health when the enchantment ends.
2062;Ruban de guérison;Spell. Target other ally is healed for 20...92...110 Health. Up to 2 additional allies near target ally are healed for 10...82...100 Health.
2063;Ame inébranlable;Enchantment Spell. For 3...7...8 seconds, target other ally cannot be knocked down.
2064;Esprit impéccable;Enchantment Spell. For 1...12...15 seconds, target other ally loses a hex every 5 seconds.
2065;Ame impeccable;Enchantment Spell. For 1...12...15 seconds, target other ally loses a condition every 3 seconds.
2066;Désarmement;Sword Attack. Interrupt target foe's action.  If that action was an attack, all of that foe's attack skills are disabled for 0...2...3 second[s].
2067;"C'est ce que je comptais faire !";Shout. If you are knocked down, you gain 1...4...5 strikes of adrenaline.
2068;Feu rapide;Preparation. For 5...21...25 seconds, you attack 33% faster while wielding a bow.
2069;Tir du chasseur paresseux;Bow Attack. If this attack hits, target foe takes +10...22...25 damage. If that foe is not using a skill, Sloth Hunter's Shot does an additional +10...30...35 damage.
2070;Trancheur d'aura;Melee Attack. If this attack hits, you inflict Bleeding for 5...13...15 seconds. If you are enchanted, you also inflict Cracked Armor for 1...8...10 second[s].
2071;Frappe zélée;Scythe Attack. If this attack hits, you deal +5...17...20 damage. You gain 3 Energy and 1 adrenaline for each foe you hit.
2072;Li Ming était pure;Item Spell. Hold Li Ming's ashes for 5...17...20 seconds. While you hold her ashes, conditions on you expire 10...42...50% faster. When you drop her ashes, all allies within earshot lose 1...3...4 condition[s].
2073;Arme d'agression;Weapon Spell. For 5...13...15 seconds, you attack 25% faster.
2074;Cogne poitrine;Spear Attack. If this attack hits a foe with Cracked Armor, that foe suffers a Deep Wound for 5...17...20 seconds.
2075;Refrain rapide;Echo. For 3...9...11 seconds, target ally moves 25% faster. This echo is reapplied every time a chant or shout ends on that ally.
2101;Agilité critique;Enchantment Spell. For 4 seconds and 1 second for each rank of Critical Strikes, you attack 33% faster and gain 15...25 armor. This skill reapplies itself every time you land a critical hit.
2102;Cri de douleur;Spell. Interrupt target foe's skill. If that foe was suffering from a Mesmer hex, that foe and all foes in the area take 25...50 damage and have 3...5 Health degeneration for 10 seconds.
2103;Nécrose;Skill. If target foe is suffering from a condition or hex, that foe suffers 60...90 damage.
2104;Intensité;Skill. For 10 seconds, the next time you deal elemental damage with a spell to a target, you deal 60...70% of that damage to all other foes in the area.
2105;Graine de vie;Enchantment Spell. For 2...5 seconds, whenever target other ally takes damage, all party members are healed for 2 Health for each rank in Divine Favor.
2107;Attaque tourbillon;Melee Attack. Attack target and adjacent foes. Each attack that hits deals +13...20 damage.
2108;Saccage collectif;Skill. For 18...25 seconds, you and your pet attack 25% faster and have 1...3 Health regeneration.
2109;Aura éternelle;Enchantment Spell. You have +100 max Health. When this enchantment ends, all party members in the area are resurrected with 40...50% Health and 20...30% Energy.
2110;Vampirisme;Binding Ritual. Create a level 4...14 spirit that dies after 75...150 seconds. Attacks by this spirit steal up to 10...20 Health, and you are healed for 10...20 Health.
2112;"Il n'y a rien à craindre !";Shout. For 4 seconds and 1 second for every 2 ranks in Leadership, all party members within earshot take 20...35% less damage. Affected party members are healed for 35...60 Health when this shout ends.
2116;Attaque sournoise;Melee Attack. If this attack hits, target foe is Blinded for 5...8 seconds. This attack counts as a lead attack.
2135;Piétinement du boeuf;Dual Attack. Must follow an off-hand attack. If it hits, you deal +5...17...20 damage. If you a [sic] hit a Crippled foe, that foe is knocked down.
2136;Defense poudre fumigène;Stance. For 8 seconds, the next time you are struck, you take half damage and all adjacent foes are Blinded for 2...5...6 seconds.
2137;Images déroutantes;Hex Spell. For 2...8...10 seconds, target foe takes twice as long to activate non-attack skills.
2138;Vigeur du lanceur de maléfice;Enchantment Spell. For 10 seconds, you have +1...7...8 Health regeneration. Hexer's Vigor ends if you cast a non-hex skill.
2139;Masochisme;Enchantment Spell. For 10...34...40 seconds, you have +2 to your Death Magic and Soul Reaping attributes and sacrifice 5...3...3% of your maximum Health when you cast a spell.
2140;Piège perforant;Trap. When Piercing Trap is triggered, all nearby foes are struck for 5...41...50 piercing damage. Any foes with Cracked Armor are struck for an additional 15...51...60 damage. Piercing Trap ends after 90 seconds. While activating this skill, you are easily interrupted.
2141;Camaraderie;Skill. If you have less Health than your pet, you are healed for 30...102...120 Health. If your pet has less Health than you, it is healed for 30...102...120 Health.
2142;Agression barbare;Skill. For 5...17...20 seconds, your pet attacks 33% faster and deals +3...9...10 additional damage.
2143;Tir d'interruption;Bow Attack. If this attack hits, target foe's action is interrupted. If that action was a Skill, you strike for +10...34...40 damage.
2144;Volée;Bow Attack. All your Preparations are removed. Shoot arrows at target foe and up to 3 foes adjacent to your target. These arrows strike for +1...8...10 damage if they hit.
2145;Concentration experte;Preparation. For 24 seconds, your bow attack skills cost 1...2...2 less Energy and deal 1...8...10 extra damage.
2146;Fureur pieuse;Stance. Remove 1 Dervish enchantment. For 1...6...7 second[s], you attack 25% faster. If an enchantment was removed, this stance lasts twice as long.
2147;Victoire paralysante;Scythe Attack. If this attack hits a foe, that foe is Crippled for 3...7...8 seconds. If you have more Health than target foe, all adjacent foes take 10...26...30 earth damage.
2148;Arme de fractionnement;Weapon Spell. For 4...9...10 seconds, target ally's next 3 attacks have 10% armor penetration and cause Cracked Armor for 5...17...20 seconds.
2149;Arme du renouveau;Weapon Spell. For 4...9...10 seconds, the next time target ally hits with an attack skill, that ally gains 1...6...7 Energy.
2150;Javelot mutilant;Spear Attack. If your attack hits a Bleeding foe, that foe is Crippled for 5...17...20 seconds.
2186;Sceau de corruption mortelle;Signet. Target foe takes 5...29...35 damage for each condition on that foe (maximum 130 damage).
2187;Méthode du Maître;Enchantment Spell. For 60 seconds, while holding a non-dagger weapon, you have an additional 3...27...33% chance to land a critical hit.
2188;Défenses profanées;Hex Spell. For 5...17...20 seconds, the next time target foe blocks, that foe takes 30...102...120 damage.
2189;Regard d'Angorodon;Spell. Steal 10...42...50 Health from target foe. If you are suffering from a condition, you gain 3...10...12 Energy.
2190;Afflux magnétique;Enchantment Spell. Target foe takes 15...63...75 damage. If you are Overcast, Magnetic Surge enchants all allies in earshot for 1...4...5 second[s] to block the next attack against them.
2191;Terrain glissant;Spell. If target or adjacent foes are Blind or moving, these foes are knocked down. There is a 50% chance of failure with Water Magic less than 5.
2192;Glace scintillante;Spell. Target foe is struck for 5...41...50 cold damage. If that foe is under the effects of a Water Magic hex, you gain 5 Energy plus 1 Energy for every 2 ranks of Energy Storage.
2193;Explosion d'énergie;Spell. Target foe takes 1...2...2 damage for each point of Energy you have (maximum 130 damage).
2194;Frappe de diversion;Melee Attack. If Distracting Strike hits, it deals no damage and interrupts target foe's action. If target foe has Cracked Armor, that skill is disabled for 20 seconds.
2195;Attaque symbolique;Melee Attack. If this attack hits, you deal +12 damage for each signet you have equipped (maximum 70 damage).
2196;Vitesse du soldat;Stance. For 3...15...18 seconds, you move 15% faster. You move an additional 15% faster while under the effects of a chant or shout.
2197;Frappe corporelle;Melee Attack. If this attack hits, target foe takes +10...34...40 damage. If target foe has Cracked Armor, that foe suffers from a Deep Wound for 0...12...15 second[s].
2198;Coup corporel;Bow Attack. If this attack hits, you deal +5...17...20 damage. If it hits a foe with Cracked Armor, you gain 5...9...10 Energy.
2199;Sceau de Joute empoisonnée;Signet. For 60 seconds, your next attack also inflicts Poison for 8...14...15 seconds.
2200;Sceau de vitesse mystique;Signet. For 30 seconds, your next 1...3...3 self-targeting enchantment[s] cast instantly. Flash enchantments do not consume uses of this skill.
2201;Bouclier de force;Flash Enchantment Spell. For 1...13...16 second[s], blocks the next 1 attack against you. If an attack is blocked, all adjacent attacking foes are knocked down and suffer from Weakness for 5...17...20 seconds.
2202;Etreinte réparatrice;Spell. Target ally is healed for 15...63...75 Health. If that ally is under the effects of a weapon spell, that ally loses one condition.
2203;Aura de sangsue de l'esprit;Skill. For 5...17...20 seconds, all of your spirits within earshot deal 5...17...20 less damage and steal 5...17...20 Health when they attack.
2204;Rajeunissement;Binding Ritual. Create a level 1...16...20 spirit. This spirit heals all party members within earshot for 3...9...10 Health each second. This spirit loses 3...9...10 Health for each party member healed in this way. This spirit dies after 30...78...90 seconds.
2205;Agonie;Binding Ritual. Create a level 1...10...12 spirit. This spirit causes 3...9...10 Health loss each second to foes within earshot. This spirit loses 3...9...10 Health for each foe hurt in this way. This spirit dies after 30...78...90 seconds.
2206;Arme spectrale;Weapon Spell. For 5...17...20 seconds, target other ally's next attack cannot be blocked.
2207;Discours stimulant;Skill. You lose all adrenaline and target other ally gains 1...3...4 strikes of adrenaline.
2208;Bouclier incandescent;Skill. For 3...8...9 seconds, while wielding a shield, the next attack skill used against you is blocked. If it was a melee attack, your attacker is set on fire for 1...5...6 seconds.
2209;Javelot sacré;Spear Attack. If this attack hits, you deal +5...17...20 damage. If it hits a summoned creature, all nearby foes take 15...75...90 holy damage, and are set on fire for 3 seconds.
2210;Frappe du javelot;Spear Attack. If this attack hits, you deal +5...17...20 damage and target foe is Dazed for 4...9...10 seconds. This attack has melee range.
2211;Acide alchimique d'Alkar;Spell. Throw Alkar's Alchemical Acid at target foe. Target and adjacent foes are struck for 40...50 damage. Destroyers take an additional 45...70 damage and they have Cracked Armor for 14...20 seconds.
2212;Lumière de Deldrimor;Spell. All foes in the area are struck for 55...80 holy damage. The location of hidden objects are briefly indicated on your Compass. Any hidden objects in the area are revealed.
2213;Morsure d'oreille;Skill. Target touched foe takes 50...70 piercing damage and begins Bleeding for 15...25 seconds.
2214;Coup bas;Skill. Strike target foe for 45...70 damage. If target foe is knocked down, that foe takes an additional 30...50 damage and suffers from Cracked Armor for 14...20 seconds.
2215;Coup du bagarreur;Skill. You headbutt target touched foe dealing 45...70 damage and knocking down that foe if it hits.
2216;"Ne trébuche pas !";Shout. For 3...5 seconds, party members within earshot cannot be knocked down.
2217;"Par le marteau d'Ural !";Shout. For 30 seconds, all dead party members in earshot are resurrected with full Health and Energy. Resurrected party members deal 25...33% more damage. When this effect ends, affected party members die. This skill does not incur a death penalty.
2218;Maître ivre;Stance. For 72...90 seconds, your movement and attack speeds are increased by 10...15%. If you are drunk while activating this skill, your movement and attack speeds are increased by 25...33% instead.
2219;Arme du Grand Nain;Weapon Spell. For 20 seconds, target other ally's weapon strikes for +15...20 damage and has a 28...40% chance to cause knock down.
2220;Armure du Grand Nain;Enchantment Spell. For 22...40 seconds, target ally has +24 armor, +60 maximum Health, and an additional +24 armor against Destroyers.
2221;Souffle du Grand Nain;Spell. All party members are relieved of Burning and are healed for 50...60 Health.
2222;Tempête de neige;Spell. Create a Snow Storm at target foe's location. For 5 seconds, foes adjacent to that location are struck for 30...40 cold damage each second.
2223;Piège de poudre noire;Trap. When Black Powder Mine is triggered, all nearby foes are struck for 20...30 damage, become Blinded, and begin Bleeding for 7...10 seconds. Black Powder Mine ends after 90 seconds. While activating this skill, you are easily interrupted.
2224;Invocation du Mursaat;Spell. Summon a level 14...20 Mursaat that lives for 40...60 seconds and has Enervating Charge. Only 1 Asura Summon can be active at a time.
2225;Invocation du Jinn de rubis;Spell. Summon a level 14...20 Ruby Djinn that lives for 40...60 seconds and has Immolate. Only 1 Asura Summon can be active at a time.
2226;Invocation du Lutin de glace;Spell. Summon a level 14...20 Ice Imp that lives for 40...60 seconds and has Ice Spikes. Only 1 Asura Summon can be active a time.
2227;Invocation du Chaman naga;Spell. Summon a level 14...20 Naga Shaman that lives for 40...60 seconds and has Stoning. Only 1 Asura Summon can be active a time.
2228;Frappe habile;Ranged Attack. If this attack hits, target foe takes 18...30 damage. If that foe has Cracked Armor, it begins Bleeding for 18...30 seconds.
2229;Sceau d'infection;Signet. If target foe is Bleeding, that foe is Diseased for 13...20 seconds.
2230;Sceau tryptophane;Signet. For 14...20 seconds, target foe and all adjacent foes move and attack 23...40% slower.
2231;Etendard du courage de la bataille d'Ebon;Ward Spell. You plant an Ebon Battle Standard of Courage at your current location. For 14...20 seconds, non-spirit allies in this area gain +24 armor and an additional +24 armor against Charr.
2232;Etendard de sagesse de la bataille d'Ebon;Ward Spell. You plant an Ebon Battle Standard of Wisdom at your current location. For 14...20 seconds, non-spirit allies in this area have a 44...60% chance to halve skill recharge of spells they cast.
2233;Etendard d'honneur de la bataille d'Ebon;Ward Spell. You plant an Ebon Battle Standard of Honor at your current location. For 14...20 seconds, non-spirit allies in this area strike for +8...15 damage and an additional +7...10 vs. Charr.
2234;Tireur d'élite de soutien de l'Avant-garde d'Ebon;Spell. Target foe is struck for 54...90 piercing damage and begins Bleeding for 5...25 seconds. This attack has a 10% chance of doing an additional +540...900 piercing damage. If this attack hits a Charr it has a 25% chance of doing an additional +540...900 piercing damage.
2235;Assassin de soutien de l'Avant-garde d'Ebon;Spell. Summon a level 14...20 Ebon Vanguard Assassin that has Iron Palm, Fox Fangs, and Nine Tail Strike. This summoned Assassin Shadow Steps to target foe. If that foe is a Charr, the Assassin lives for 24...30 seconds. If target foe is not a Charr, the Assassin lives for 12...15 seconds.
2236;Puits de ruine;Well Spell. Exploit nearest corpse to create a Well of Ruin at its location. For 5...25...30 seconds, whenever a foe in the well takes physical damage, that foe has Cracked Armor for 5...17...20 seconds.
2237;Atrophie;Hex Spell. For 3...6...7 seconds, target foe's primary attribute is reduced to 0.
2238;Javelot de rédemption;Spear Attack. If this attack hits, you deal +5...17...20 damage. If it fails to hit, you lose one condition.
2353;"Finissez-le !";Shout. If target foe has less than 50% Health, that foe takes 44...80 damage and suffers from Cracked Armor and a Deep Wound for 12...20 seconds.
2354;"Esquive ceci !";Shout. For 16...20 seconds, your next attack cannot be blocked and does +14...20 damage.
2355;"Je suis le plus fort !";Shout. Your next 5...8 attacks do an additional +14...20 damage.
2356;"Rien ne peut m'arrêter !";Shout. For 16...20 seconds, you have +24 armor and cannot be knocked down or Crippled.
2357;Une pointe de ruse;Hex Spell. Target touched foe takes 44...80 damage. If target foe was knocked down, that foe cannot attack for 5...8 seconds.
2358;"Tu te déplaces comme un Nain !";Shout. Target foe is knocked down and takes 44...80 damage. That foe is also Crippled for 8...15 seconds.
2359;"Vous êtes tous des mauviettes !";Shout. Target foe and foes adjacent to target are Weakened for 8...12 seconds.
2360;Aucune douleur;Skill. For 30 seconds you have +2...3 Health regeneration. If you are drunk when activating this skill, you also have +200...300 maximum Health.
2361;Gourdin d'un millier d'ours;Melee Attack. If this attack hits, it deals +6...9 damage for each adjacent foe (maximum 60 damage). If target foe is non-human it is knocked down.
2374;Bénédiction de l'ours;Elite Form. You lose all effects and take on the aspect of the bear. For 60 seconds, you have 100 armor and 750...790...800 Health. All your attributes are set to 0 and bear attacks replace your skills.
2379;Bénédiction du loup;Elite Form. You lose all effects and take on the aspect of the wolf. For 60 seconds, you have 80 armor, 660...700 Health, and 2...4 Health regeneration. All your attributes are set to 0 and wolf attacks replace your skills.
2384;Bénédiction du corbeau;Elite Form. You lose all effects and take on the aspect of the raven. For 60 seconds, you have 80 armor, 660...700 Health, and a 20...30% chance to block, All your attributes are set to 0 and raven attacks replace your skills.
2411;Distorsion de l'esprit;Enchantment Spell. For 10...16 seconds, you move 20...33% faster and your Spells take 20% less time to cast.
2412;Criminel improbable;Spell. For 10...20 seconds, one random spell is disabled for target foe and Smooth Criminal is replaced by that spell. You gain 5...10 Energy.
2413;Technobabillage;Spell. Target foe and all adjacent foes are struck for 30...40 damage. If target foe is not a boss, that foe and all adjacent foes are Dazed for 3...5 seconds.
2414;Champ de rayonnement;Ward Spell. For 5 seconds, foes in the area have -4...6 Health degeneration. When the portal ends, foes in the area are Diseased for 12...20 seconds.
2415;Scan asura;Hex Spell. For 9...12 seconds your attacks cannot miss target foe. Killing a foe hexed with Asuran Scan removes 5% Death Penalty.
2416;Air de supériorité;Skill. For 20...30 seconds you gain a random Asura benefit every time you earn experience from killing an enemy.
2417;Blocage mental;Enchantment Spell. For 5...11 seconds you have a 50% chance to block attacks. This Enchantment is reapplied every time an enemy strikes you.
2418;Inverseur de douleur;Hex Spell. For 6...10 seconds, every time target foe deals damage that foe takes 100...140% of the damage it causes (maximum 80 damage).
2420;Echappatoire d'Ebon;Spell. Shadow Step to target other ally. You and that other ally are healed for 70...110 health.
2421;Piège de faiblesse;Trap. When Weakness Trap is triggered, all nearby foes are Weakened for 10...20 seconds and take 24...50 lightning damage. All Charr are knocked down. Weakness Trap ends after 90 seconds. While activating this skill, you are easily interrupted.
2422;Vents;Ebon Vanguard Ritual. Create a level 4...10 Spirit. All foes within its range have 15% chance to miss with ranged attacks. This spirit dies after 54...90 seconds.
2423;Stabilité naine;Enchantment Spell. For 24...30 seconds, your stances last 55...100% longer. If you activated this skill while drunk, you cannot be knocked down.
2657;Call of Haste (PvP);Shout.  For 30 seconds, your animal companion has a 25% faster attack speed and moves 25% faster.
2683;Castigation Signet (Saul D'Alessio);Signet. Target foe takes 56...58...60 holy damage. If that foe was attacking, you gain 10...11...11 Energy.
2684;Unnatural Signet (Saul D'Alessio);Signet. Target foe takes 43...47 damage. If that foe is under the effects of a hex or enchantment, foes adjacent to your target take 26...29 damage.
2734;Mind Wrack (PvP);Hex Spell. For 5...33...40 seconds, whenever this foe is the target of one of your non-hex Mesmer skills, that foe loses 1 Energy. If the target foe's Energy drops to 0, Mind Wrack ends and that foe takes 15...83...100 damage.
2803;Mind Freeze (PvP);Elite Hex Spell. Target foe takes 10...34...40 cold damage. If you have more Energy than target foe, that foe suffers an additional 10...34...40 cold damage and moves 90% slower for 1...4...5 seconds.
2804;Mind Shock (PvP);Elite Spell. Target foe suffers 10...42...50 lightning damage. If you have more Energy than target foe, that foe suffers 10...42...50 more lightning damage and is knocked down. This spell has 25% armor penetration.
2805;Mist Form (PvP);Elite Enchantment Spell. For 10...38...45 seconds, you take 33% less damage from foes under the effects of Water Magic hexes.  Whenever you cast an elemental spell, all non-spirit allies in earshot are healed for 50...210...250% of the Energy cost of the spell. This spell does not heal allies above 80% Health.
2806;Ward Against Harm (PvP);Elite Ward Spell. Create a Ward Against Harm at this location. For 5...13...15 seconds, non-spirit allies in this area have +1...3...3 health regeneration, +12...22...24 armor, and an additional +12...22...24 armor against elemental damage. This spell is disabled for 30 seconds.
2807;Ride the Lightning (PvP);Elite Spell. You Ride the Lightning to target. All adjacent foes are Blinded for 1...4...5 second[s].  If your target is a foe, it is struck for 10...58...70 lightning damage. This spell has 25% armor penetration.
2808;Enraged Smash (PvP);Elite Hammer Attack. If Enraged Smash hits, you gain 1...3...4 strike[s] of adrenaline. If you hit a moving foe, you strike for +10...34...40 damage, and target foe is knocked down.
2809;Obsidian Flame (PvP);Spell. Deal 22...78...92 damage to target foe. This spell ignores armor.
2857;Aegis (PvP);Enchantment Spell. For 1...3...3 seconds, target other party member cannot be the target of hostile spells, and attacks against this party member fail.
2858;"Watch Yourself!" (PvP);Shout. Party members within earshot gain +5...21...25 armor for 10 seconds. This shout ends after 1...3...3 incoming attack[s].
2859;Enfeeble (PvP);Spell. Target suffers from Weakness for 10...26...30 seconds.
2860;Ether Renewal (PvP);Elite Enchantment Spell. For 7 seconds, each time you cast a spell, you gain 1...3...3 Energy and 5...17...20 Health for each enchantment on you.
2861;Penetrating Attack (PvP);Bow Attack. If Penetrating Attack hits, you strike for +3...9...10 damage and this attack has 10% armor penetration.
2862;Shadow Form (PvP);Elite Enchantment Spell. For 5...13...15 seconds, all hostile spells that target you fail and all attacks against you miss. When Shadow Form ends, lose all but 5...41...50 Health.
2863;Discord (PvP);Elite Spell. If target foe is suffering from a condition and under the effects of a hex or an enchantment, that foe suffers 30...94...110 damage.
2864;Sundering Attack (PvP);Bow Attack. If Sundering Attack hits, you strike for +3...9...10 damage and this attack has 10% armor penetration.
2866;Flesh of My Flesh (PvP);Spell. Lose half your Health. Resurrect target party member with your current Health and 5...17...20% Energy.
2867;Ancestors' Rage (PvP);Skill. For 3 seconds all foes adjacent to target ally are struck for 1...33...41 lightning damage each second.
2868;Splinter Weapon (PvP);Weapon Spell. For 20 seconds, target ally has a Splinter Weapon. Target ally's next 1...4...5 attack[s] deal 5...25...30 damage to up to 4 adjacent foes.
2869;Assassin's Remedy (PvP);Enchantment Spell. For 30 seconds, the next 1...8...10 attack skills you use remove one condition.
2871;Light of Deliverance (PvP);Elite Spell. All party members are healed for 5...57...70 Health. All your Smiting Prayers are disabled for 20 seconds.
2872;Death Pact Signet (PvP);Signet. Resurrect target party member with your current Health and 15...83...100% Energy. The next time that ally dies within 120 seconds, so do you.
2875;Harrier's Toss (PvP);Spear Attack. If this attack hits, you deal +5...17...20 damage. If this attack hits a moving foe, it deals an additional 5...25...30 damage.
2876;Defensive Anthem (PvP);Elite Chant. For 4...9...10 seconds, each party member within earshot has a 50% chance to block incoming attacks. This chant ends if that party member hits with an attack skill.
2877;Ballad of Restoration (PvP);Chant. For 10 seconds, the next time each party member within earshot takes damage, that party member gains 15...63...75 Health.
2878;Song of Restoration (PvP);Elite Chant. For 10 seconds, the next time each party member within earshot uses a skill, that party member gains 45...97...110 Health.
2879;"Incoming!" (PvP);Elite Shout. For 4...9...10 seconds, all allies within earshot move 33% faster, and gain 5...13...15 Health while moving.
2880;"Never Surrender!" (PvP);Shout. For 10 seconds, all party members within earshot and below 75% Health gain +1...4...5 Health regeneration.
2883;"For Great Justice!" (PvP);Shout. For 8 seconds, when you hit with an attack, you gain 1 additional strike of adrenaline.
2884;Mystic Regeneration (PvP);Enchantment Spell.  For 5...17...20 seconds, you have  +1...3...4 Health regeneration for each enchantment (maximum of 3) on you.
2885;Enfeebling Blood (PvP);Spell. Target foe and all nearby foes suffer from Weakness for 1...13...16 second[s].
2887;Signet of Judgment (PvP);Elite Signet. Target foe is knocked down. That foe and all adjacent foes take 5...41...50 holy damage. This signet has half the normal range.
2891;Unyielding Aura (PvP);Elite Enchantment Spell. Bring target dead party member back to life at full Health and full Energy. If you stop maintaining this enchantment or if this enchantment is removed, that party member dies and leaves an exploited corpse. Deaths while enchanted with Unyielding Aura do not incur a death penalty. (50% failure chance with Divine Favor 4 or less.)
2892;Spirit Bond (PvP);Enchantment Spell. For 8 seconds, whenever target ally takes more than 50 damage from the next 10 attacks or spells, that ally is healed for 30...78...90 Health.
2893;Weapon of Warding (PvP);Weapon Spell. For 3...7...8 seconds, target ally has a Weapon of Warding that grants target ally +2...4...4 Health regeneration and a 50% chance to block. Weapon of Warding ends if that ally attacks.
2895;Smiter's Boon (PvP);Enchantment Spell. For 5 seconds, your Smiting Prayers have double the Divine Favor bonus.
2925;Sloth Hunter's Shot (PvP);Bow Attack. If this attack hits, target foe takes +5...17...20 damage. If that foe is not using a skill, Sloth Hunter's Shot does an additional +5...13...15 damage.
2959;Expert's Dexterity (PvP);Elite Stance. For 1...16...20 second[s], you attack 15% faster and your Marksmanship attribute is increased by 1.
2965;Signet of Spirits (PvP);Elite Signet. You gain 3...10...12 Energy if you are within earshot of a spirit.
2966;Signet of Ghostly Might (PvP);Elite Signet. Target allied summoned creature's attacks deal 5...29...35 more damage. After 10 seconds, that creature is destroyed.
2969;Read the Wind (PvP);Preparation. For 24 seconds, your arrows move twice as fast.
2998;Fragility (PvP);Hex Spell. For 8...18...20 seconds, target foe takes 5...17...20 damage each time that foe suffers or recovers from a new condition.
2999;Strength of Honor (PvP);Enchantment Spell. While you maintain this enchantment, target ally deals 1...4...5 more damage in melee.
3002;Warrior's Endurance (PvP);Elite Stance. For 5...29...35 seconds, you gain 3 Energy each time you hit with a melee attack. Warrior's Endurance cannot raise your Energy above 10...22...25.
3003;Armor of Unfeeling (PvP);Enchantment Spell. For 10...30...35 seconds, you have 10 base damage reduction while casting Binding Rituals.
3005;Union (PvP);Binding Ritual. Create a level 1...7...8 spirit. Whenever a non-spirit ally in its range takes damage or life steal, it is reduced by 15 and the spirit takes 15 damage. This spirit dies after 30...54...60 seconds.
3006;Shadowsong (PvP);Binding Ritual. Create a level 1...5...6 spirit. The spirit's attacks deal 5...17...20 damage and cause Blindness for 1...5...6 second[s]. This spirit dies after 30 second[s]. [sic]
3007;Pain (PvP);Binding Ritual. Create a level 1...7...8 spirit. This spirit's attacks deal 5...25...30 damage. This spirit dies after 30...126...150 seconds.
